StatID,Scope,TeamID,PlayerID,SeasonType,Season,Name,Team,Position,Updated,GameID,OpponentID,Opponent,OpponentStatID,Day,DateTime,HomeOrAway,IsGameOver,Games,Started,LineupConfirmed,LineupStatus,FantasyPoints,FanDuelSalary,DraftKingsSalary,YahooSalary,FantasyDataSalary,Minutes,Seconds,FieldGoalsMade,FieldGoalsAttempted,ThreePointersMade,ThreePointersAttempted,FreeThrowsMade,FreeThrowsAttempted,OffensiveRebounds,DefensiveRebounds,Assists,Steals,BlockedShots,Turnovers,PersonalFouls,PlusMinus,BlocksAgainst,DoubleDoubles,TripleDoubles,PlayerEfficiencyRating,OffensiveReboundsPercentage,DefensiveReboundsPercentage,TotalReboundsPercentage,AssistsPercentage,StealsPercentage,BlocksPercentage,TurnOversPercentage,UsageRatePercentage,Possessions,Wins,Losses,InjuryStatus,InjuryBodyPart,InjuryNotes,InjuryStartDate,FantasyPointsFanDuel,FantasyPointsDraftKings,FantasyPointsYahoo,FanDuelPosition,DraftKingsPosition,YahooPosition,DivisionWins,DivisionLosses,ConferenceWins,ConferenceLosses,OpponentRank,OpponentPositionRank,OpponentPosition,FantasyDraftSalary,FantasyDraftPosition,FantasyPointsFantasyDraft,,Closed,
592665,PlayerGame,23,20000710,1,2019,Julius Randle,NO,PF,15:14.9,12688,16,MIN,NULL,11/14/18,00:00.0,AWAY,1,1,0,NULL,NULL,1.6,7300,6900,33,6900,14,4,1,4,0,1,1,4,1,2,0,0,0,5,4,-7,0,0,0,-22.36,7.41,14.52,11,0,0,0,46.46,30.61,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.6,4.25,1.6,C,PF/C,PF,NULL,NULL,NULL,NULL,27,26,NULL,12700,PF,4.25,,1,
594461,PlayerGame,23,20000710,1,2019,Julius Randle,NO,PF,15:11.5,12700,6,NY,NULL,11/16/18,00:00.0,HOME,1,1,0,NULL,NULL,34.2,6800,6700,33,6700,30,15,7,10,0,2,5,8,3,8,2,1,0,3,4,4,0,1,0,25.97,11.07,23.08,17.81,8.6,1.43,0,18.15,20.46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,35.2,37.75,35.2,C,PF/C,PF,NULL,NULL,NULL,NULL,21,28,NULL,12400,PF,37.75,,1,
595611,PlayerGame,23,20000710,1,2019,Julius Randle,NO,PF,15:13.6,12705,20,DEN,NULL,11/17/18,00:00.0,HOME,1,1,0,NULL,NULL,44.5,7000,6500,28,6500,27,21,8,13,0,1,5,7,4,6,3,3,1,1,3,-1,0,1,0,41.31,16.32,22.89,19.71,18.83,5.2,3.13,5.85,26.53,NULL,NULL,NULL,NULL,NULL,NULL,NULL,48.5,47,48.5,C,PF/C,PF,NULL,NULL,NULL,NULL,5,13,NULL,12200,PF,47,,1,
597427,PlayerGame,23,20000710,1,2019,Julius Randle,NO,PF,15:11.6,12724,24,SA,NULL,11/19/18,00:00.0,HOME,1,1,0,NULL,NULL,54.8,7300,6800,27,6800,25,20,9,13,0,1,3,3,6,8,10,1,0,0,2,12,0,1,1,58.26,28.42,32.95,30.84,45.16,1.87,0,0,22.96,NULL,NULL,NULL,NULL,NULL,NULL,NULL,55.8,58.5,55.8,C,PF/C,C,NULL,NULL,NULL,NULL,12,2,NULL,12300,PF,58.5,,1,
599162,PlayerGame,23,20000710,1,2019,Julius Randle,NO,PF,15:14.1,12732,7,PHI,NULL,11/21/18,00:00.0,AWAY,1,1,0,NULL,NULL,38.5,7500,7000,27,7000,28,7,6,13,2,2,8,9,4,6,3,0,1,2,5,-10,0,1,0,31.79,12.19,22.76,16.9,16.12,0,2.47,10.54,25.38,NULL,NULL,NULL,NULL,NULL,NULL,NULL,39.5,42.5,39.5,C,PF/C,PF,NULL,NULL,NULL,NULL,18,27,NULL,13100,PF,42.5,,1,
601131,PlayerGame,23,20000710,1,2019,Julius Randle,NO,PF,15:11.6,12749,6,NY,NULL,11/23/18,30:00.0,AWAY,1,1,0,NULL,NULL,27,7500,7500,24,7500,28,52,5,15,0,1,3,4,5,5,2,0,0,1,1,-3,0,1,0,14.75,15.11,17.32,16.14,10.49,0,0,5.63,23.29,NULL,NULL,NULL,NULL,NULL,NULL,NULL,27,29.5,27,C,PF/C,PF,NULL,NULL,NULL,NULL,23,29,NULL,13400,PF,29.5,,1,
602230,PlayerGame,23,20000710,1,2019,Julius Randle,NO,PF,15:12.2,12762,1,WAS,NULL,11/24/18,00:00.0,AWAY,1,1,1,NULL,NULL,57.5,7300,7300,29,7300,38,37,10,16,1,3,8,10,2,13,7,1,0,2,4,-4,0,1,0,36.25,5.28,39.41,21.18,28.46,1.15,0,8.92,24.16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,58.5,61.25,58.5,C,PF/C,PF,NULL,NULL,NULL,NULL,28,17,NULL,13400,PF,61.25,,1,
604121,PlayerGame,23,20000710,1,2019,Julius Randle,NO,PF,15:12.3,12777,9,BOS,NULL,11/26/18,00:00.0,HOME,1,1,0,NULL,NULL,25,7800,7600,33,7600,21,1,3,8,0,1,9,10,2,3,2,1,1,3,2,-2,0,0,0,26.27,12.34,15.22,13.92,16.82,2.31,3.93,19.48,31.47,NULL,NULL,NULL,NULL,NULL,NULL,NULL,27,26.75,27,C,PF/C,PF,NULL,NULL,NULL,NULL,3,6,NULL,13700,PF,26.75,,1,
605887,PlayerGame,23,20000710,1,2019,Julius Randle,NO,PF,15:12.7,12789,1,WAS,NULL,11/28/18,00:00.0,HOME,1,1,0,NULL,NULL,34.4,7300,6700,32,6700,26,14,10,15,0,1,3,3,4,8,0,1,1,7,3,18,0,1,0,28.29,17.02,24.8,21.52,0,1.73,3.26,30.01,33.51,NULL,NULL,NULL,NULL,NULL,NULL,NULL,36.4,40,36.4,C,PF/C,PF,NULL,NULL,NULL,NULL,26,13,NULL,12300,PF,40,,1,
607844,PlayerGame,23,20000710,1,2019,Julius Randle,NO,PF,15:10.4,12804,4,MIA,NULL,11/30/18,00:00.0,AWAY,1,1,0,NULL,NULL,21,7300,6900,32,6900,25,58,2,6,0,1,4,6,2,8,2,0,1,4,2,-14,0,0,0,8.35,8.4,30.8,20.09,11.81,0,3.08,31.64,21.09,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22,23.5,22,C,PF/C,C,NULL,NULL,NULL,NULL,17,12,NULL,12700,PF,23.5,,1,
609612,PlayerGame,23,20000710,1,2019,Julius Randle,NO,PF,15:10.9,12818,2,CHA,NULL,12/2/18,00:00.0,AWAY,1,1,0,NULL,NULL,19.8,7300,6600,29,6600,20,41,5,13,0,1,3,4,3,6,0,0,0,4,5,2,0,0,0,6.8,17.85,26.77,22.95,0,0,0,21.32,38.33,NULL,NULL,NULL,NULL,NULL,NULL,NULL,19.8,22.25,19.8,C,PF/C,PF,NULL,NULL,NULL,NULL,20,8,NULL,NULL,NULL,22.25,,1,
610496,PlayerGame,23,20000710,1,2019,Julius Randle,NO,PF,15:12.1,12828,28,LAC,NULL,12/3/18,00:00.0,HOME,1,1,1,NULL,NULL,52.6,7100,6700,29,6700,39,15,15,24,3,4,4,7,1,7,4,0,0,0,6,7,0,0,0,35.56,2.91,26.75,13.22,15.95,0,0,0,30.47,NULL,NULL,NULL,NULL,NULL,NULL,NULL,52.6,54.5,52.6,C,PF/C,PF,NULL,NULL,NULL,NULL,23,14,NULL,12300,PF,54.5,,1,
612400,PlayerGame,23,20000710,1,2019,Julius Randle,NO,PF,15:13.9,12839,25,DAL,NULL,12/5/18,00:00.0,HOME,1,1,1,NULL,NULL,49.1,7000,7100,30,7100,35,29,11,16,2,3,3,7,2,16,1,0,0,1,2,21,0,1,0,33.05,7.03,42.23,27.15,3.82,0,0,4.98,24.43,NULL,NULL,NULL,NULL,NULL,NULL,NULL,49.1,53,49.1,C,PF/C,PF,NULL,NULL,NULL,NULL,10,3,NULL,13000,PF,53,,1,
614123,PlayerGame,23,20000710,1,2019,Julius Randle,NO,PF,15:13.2,12853,21,MEM,NULL,12/7/18,00:00.0,HOME,1,1,1,NULL,NULL,48.1,7800,7400,30,7400,34,52,10,19,1,3,5,8,3,10,3,2,0,2,3,7,0,1,0,30.09,9.83,32.77,21.3,17.04,2.84,0,8.15,29.98,NULL,NULL,NULL,NULL,NULL,NULL,NULL,50.1,51.75,50.1,C,PF/C,PF,NULL,NULL,NULL,NULL,1,1,NULL,13800,PF,51.75,,1,
615911,PlayerGame,23,20000710,1,2019,Julius Randle,NO,PF,15:12.0,12867,14,DET,NULL,12/9/18,30:00.0,AWAY,1,1,1,NULL,NULL,45.7,8200,9000,35,9000,33,35,11,19,0,2,6,7,2,4,5,0,2,1,5,18,0,0,0,33.99,7.52,10.2,9.12,27.19,0,4.14,4.33,30.79,NULL,NULL,NULL,NULL,NULL,NULL,NULL,47.7,46.5,47.7,C,PF/C,PF,NULL,NULL,NULL,NULL,16,8,NULL,NULL,NULL,46.5,,1,
616922,PlayerGame,23,20000710,1,2019,Julius Randle,NO,PF,15:12.1,12873,9,BOS,NULL,12/10/18,30:00.0,AWAY,1,1,1,NULL,NULL,34.2,8400,7100,35,7100,28,26,7,13,0,0,6,8,2,9,4,0,0,5,4,-4,0,1,0,21.74,7.85,32.32,20.63,24.84,0,0,23.23,33.52,NULL,NULL,NULL,NULL,NULL,NULL,NULL,34.2,38.75,34.2,C,PF/C,PF,NULL,NULL,NULL,NULL,1,4,NULL,13100,PF,38.75,,1,
618861,PlayerGame,23,20000710,1,2019,Julius Randle,NO,PF,15:13.2,12890,18,OKC,NULL,12/12/18,00:00.0,HOME,1,1,1,NULL,NULL,39.9,8800,7400,37,7400,31,42,9,16,0,2,4,8,2,10,3,0,1,3,4,15,0,1,0,23.47,6.44,31.54,19.12,14.47,0,3.44,13.32,26.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,40.9,43.5,40.9,C,PF/C,PF,NULL,NULL,NULL,NULL,4,7,NULL,13800,PF,43.5,,1,
622541,PlayerGame,23,20000710,1,2019,Julius Randle,NO,PF,15:11.9,12920,4,MIA,NULL,12/16/18,00:00.0,HOME,1,1,1,NULL,NULL,35,8900,8100,40,8100,30,12,6,13,1,1,4,5,2,8,2,1,1,1,4,-9,0,1,0,23.04,6.91,25.94,16.73,12.48,1.74,2.83,6.17,24.88,NULL,NULL,NULL,Questionable,Ankle,Randle exited the previous game due to a right ankle sprain and it is undetermined if he will partake in Wednesday's clash against the Bucks.,12/16/18,37,38,37,C,PF/C,PF,NULL,NULL,NULL,NULL,12,16,NULL,14800,PF,38,,1,
625356,PlayerGame,23,20000710,1,2019,Julius Randle,NO,PF,50:33.4,12942,15,MIL,NULL,12/19/18,00:00.0,AWAY,1,0,0,NULL,NULL,0,8700,7700,35,7700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,Questionable,Ankle,Randle sat out the previous game due to a right ankle sprain and it is unknown if he will partake in Friday's clash against the Lakers.,12/19/18,0,0,0,C,PF/C,PF,NULL,NULL,NULL,NULL,11,19,NULL,14100,PF,0,,1,
627352,PlayerGame,23,20000710,1,2019,Julius Randle,NO,PF,15:12.6,12958,27,LAL,NULL,12/21/18,30:00.0,AWAY,1,1,1,NULL,NULL,32.6,8700,7500,35,7500,33,37,9,15,0,1,3,5,0,8,2,0,1,3,3,-16,0,0,0,19.37,0,24.3,11.3,9.16,0,2.37,14.85,23.82,NULL,NULL,NULL,NULL,NULL,NULL,NULL,33.6,34.5,33.6,C,PF/C,PF,NULL,NULL,NULL,NULL,21,9,NULL,13400,PF,34.5,,1,
629368,PlayerGame,23,20000710,1,2019,Julius Randle,NO,PF,15:13.6,12972,30,SAC,NULL,12/23/18,00:00.0,AWAY,1,1,1,NULL,NULL,27.8,8800,7800,39,7800,30,49,8,16,0,1,2,4,0,9,2,0,0,4,6,-3,0,0,0,10.07,0,24.16,12.97,9.87,0,0,18.38,28.64,NULL,NULL,NULL,NULL,NULL,NULL,NULL,27.8,30.25,27.8,C,PF/C,PF,NULL,NULL,NULL,NULL,27,19,NULL,14100,PF,30.25,,1,
631428,PlayerGame,23,20000710,1,2019,Julius Randle,NO,PF,15:14.1,12989,25,DAL,NULL,12/26/18,30:00.0,AWAY,1,1,1,NULL,NULL,32.3,8500,7900,39,7900,37,22,5,16,2,4,11,13,0,4,3,1,0,2,5,14,0,0,0,16.06,0,12.84,6.04,10.83,1.26,0,8.43,26.91,NULL,NULL,NULL,NULL,NULL,NULL,NULL,33.3,34.5,33.3,C,PF/C,PF,NULL,NULL,NULL,NULL,16,8,NULL,14500,PF,34.5,,1,
633441,PlayerGame,23,20000710,1,2019,Julius Randle,NO,PF,15:12.8,13001,25,DAL,NULL,12/28/18,00:00.0,HOME,1,1,1,NULL,NULL,38.4,8400,7900,39,7900,37,45,9,19,0,2,4,5,5,7,2,0,0,1,4,12,0,1,0,21.03,13.24,22.25,17.33,7.81,0,0,4.5,23.74,NULL,NULL,NULL,NULL,NULL,NULL,NULL,38.4,41,38.4,C,PF/C,PF,NULL,NULL,NULL,NULL,16,8,NULL,14500,PF,41,,1,
634521,PlayerGame,23,20000710,1,2019,Julius Randle,NO,PF,15:13.4,13008,22,HOU,NULL,12/29/18,00:00.0,HOME,1,1,1,NULL,NULL,44.2,8300,7800,39,7800,39,51,10,19,1,2,2,4,4,7,4,2,1,4,2,-2,0,1,0,22.76,12.35,18.73,15.77,16.63,2.44,3.44,16.15,26.28,NULL,NULL,NULL,NULL,NULL,NULL,NULL,47.2,48.75,47.2,C,PF/C,PF,NULL,NULL,NULL,NULL,8,15,NULL,14100,PF,48.75,,1,
636429,PlayerGame,23,20000710,1,2019,Julius Randle,NO,PF,29:44.3,13026,16,MIN,NULL,12/31/18,00:00.0,HOME,1,1,1,NULL,NULL,49.5,8300,7900,36,7900,37,53,13,23,2,4,5,6,3,7,3,0,0,0,5,-6,0,1,0,34.2,10,22.52,16.79,13.32,0,0,0,29.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,49.5,52.5,49.5,C,PF/C,PF,NULL,NULL,NULL,NULL,19,17,NULL,14500,PF,52.5,,1,
638138,PlayerGame,23,20000710,1,2019,Julius Randle,NO,PF,15:13.6,13037,8,BKN,NULL,1/2/19,30:00.0,AWAY,1,1,1,NULL,NULL,32.8,8500,8000,37,8000,34,5,8,13,0,1,5,9,2,2,2,1,2,2,4,5,0,0,0,22.83,6.86,6.55,6.7,8.1,1.43,4.54,10.54,24.08,NULL,NULL,NULL,NULL,NULL,NULL,NULL,35.8,34,35.8,C,PF/C,PF,NULL,NULL,NULL,NULL,16,11,NULL,14400,PF,34,,1,
639722,PlayerGame,23,20000710,1,2019,Julius Randle,NO,PF,15:13.3,13059,12,CLE,NULL,1/5/19,00:00.0,AWAY,1,1,1,NULL,NULL,48.4,8400,8200,39,8200,32,57,8,14,1,3,5,5,2,10,8,1,0,2,1,28,0,1,0,35.5,8.56,33.1,22.41,32.97,1.49,0,10.98,24.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,49.4,52,49.4,C,PF/C,PF,NULL,NULL,NULL,NULL,18,4,NULL,14600,PF,52,,1,
640667,PlayerGame,23,20000710,1,2019,Julius Randle,NO,PF,15:13.4,13073,21,MEM,NULL,1/7/19,00:00.0,HOME,1,1,1,NULL,NULL,24.8,8500,8300,38,8300,33,25,5,9,0,1,5,6,1,8,2,0,0,4,3,0,0,0,0,13.34,4.1,28.02,17.01,7.8,0,0,25.57,21.24,NULL,NULL,NULL,NULL,NULL,NULL,NULL,24.8,27.25,24.8,C,PF/C,PF,NULL,NULL,NULL,NULL,1,1,NULL,15000,PF,27.25,,1,
641716,PlayerGame,23,20000710,1,2019,Julius Randle,NO,PF,15:12.7,13090,12,CLE,NULL,1/9/19,00:00.0,HOME,1,1,1,NULL,NULL,34.6,8200,8100,38,8100,27,3,4,8,0,2,9,9,1,7,4,0,2,2,2,14,0,0,0,30.52,5.37,29.57,18.92,18.24,0,6.11,14.32,21.14,NULL,NULL,NULL,Questionable,Ankle,Randle left the previous game due to a right ankle injury and it is unclear if he will play Saturday against the Timberwolves.,1/9/19,36.6,36,36.6,C,PF/C,PF,NULL,NULL,NULL,NULL,20,7,NULL,14700,PF,36,,1,
643144,PlayerGame,23,20000710,1,2019,Julius Randle,NO,PF,15:12.3,13113,16,MIN,NULL,1/12/19,00:00.0,AWAY,1,1,1,NULL,NULL,37.7,8200,7300,36,7300,33,55,7,13,0,1,8,10,2,9,3,0,0,2,3,-10,0,1,0,25.24,6.28,24.03,15.88,14.1,0,0,10.3,24.17,NULL,NULL,NULL,NULL,NULL,NULL,NULL,37.7,40.75,37.7,C,PF/C,PF,NULL,NULL,NULL,NULL,19,17,NULL,13300,PF,40.75,,1,
644238,PlayerGame,23,20000710,1,2019,Julius Randle,NO,PF,15:11.7,13130,28,LAC,NULL,1/14/19,30:00.0,AWAY,1,1,1,NULL,NULL,40.7,8100,7400,34,7400,33,4,10,19,0,3,7,9,1,5,5,1,0,3,2,21,0,0,0,28.36,2.54,17.28,8.79,23.05,1.39,0,11.55,30.55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,41.7,42.5,41.7,C,PF/C,PF,NULL,NULL,NULL,NULL,26,25,NULL,13700,PF,42.5,,1,
645218,PlayerGame,23,20000710,1,2019,Julius Randle,NO,PF,15:14.7,13143,26,GS,NULL,1/16/19,30:00.0,AWAY,1,1,1,NULL,NULL,34.9,7800,7500,32,7500,21,41,6,8,3,3,8,8,0,7,3,0,0,1,4,-5,0,0,0,48.49,0,29.79,14.61,19.69,0,0,7.98,22.62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,34.9,37.25,34.9,C,PF/C,PF,NULL,NULL,NULL,NULL,13,9,NULL,13800,PF,37.25,,1,
646144,PlayerGame,23,20000710,1,2019,Julius Randle,NO,PF,15:13.1,13157,19,POR,NULL,1/18/19,30:00.0,AWAY,1,1,1,NULL,NULL,37.8,7800,7500,32,7500,36,58,8,16,1,3,2,2,1,8,4,1,2,4,5,-16,0,0,0,17.46,3.09,19.97,12.43,16.96,1.31,3.76,19.15,25.13,NULL,NULL,NULL,NULL,NULL,NULL,NULL,40.8,40.75,40.8,C,PF/C,PF,NULL,NULL,NULL,NULL,16,11,NULL,13800,PF,40.75,,1,
647605,PlayerGame,23,20000710,1,2019,Julius Randle,NO,PF,15:17.0,13177,21,MEM,NULL,1/21/19,30:00.0,AWAY,1,1,1,NULL,NULL,38.9,8200,10400,32,10400,27,28,6,9,0,1,8,11,1,11,5,2,0,7,4,10,0,1,0,27.25,5.46,36.27,24.67,30.64,3.68,0,33.58,34.87,NULL,NULL,NULL,NULL,NULL,NULL,NULL,40.9,44.5,40.9,C,PF,PF,NULL,NULL,NULL,NULL,3,1,NULL,14400,PF,44.5,,1,
648593,PlayerGame,23,20000710,1,2019,Julius Randle,NO,PF,15:11.4,13191,14,DET,NULL,1/23/19,00:00.0,HOME,1,1,1,NULL,NULL,32.6,8900,8400,35,8400,33,41,6,14,0,1,1,1,1,12,2,0,2,3,5,-1,0,1,0,10.82,2.96,34.2,18.9,8.52,0,5.7,17.2,23.23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,34.6,36.25,34.6,PF,PF/C,PF,NULL,NULL,NULL,NULL,12,7,NULL,15800,PF,36.25,,1,
648926,PlayerGame,23,20000710,1,2019,Julius Randle,NO,PF,50:46.7,13196,18,OKC,NULL,1/24/19,00:00.0,AWAY,1,0,0,NULL,NULL,0,8900,7800,35,7800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,Questionable,Ankle,Randle sat out the previous game due to a right ankle sprain and it has yet to be established if he will play against the Spurs on Saturday.,1/24/19,0,0,0,PF,PF/C,PF,NULL,NULL,NULL,NULL,14,10,NULL,14400,PF,0,,1,
649942,PlayerGame,23,20000710,1,2019,Julius Randle,NO,PF,05:38.8,13210,24,SA,NULL,1/26/19,00:00.0,HOME,1,0,0,NULL,NULL,0,8800,11400,37,11400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,Questionable,Ankle,Randle sat out the previous two games due to a right ankle sprain and it is unclear if he will play against the Rockets on Tuesday.,1/26/19,0,0,0,PF,PF/C,PF,NULL,NULL,NULL,NULL,14,4,NULL,NULL,NULL,0,,1,
651456,PlayerGame,23,20000710,1,2019,Julius Randle,NO,PF,51:46.4,13233,22,HOU,NULL,1/29/19,00:00.0,AWAY,1,0,0,NULL,NULL,0,8600,7800,37,7800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,Out,Ankle,Randle sat out the previous two games due to a right ankle sprain and will not play against the Rockets on Tuesday.,1/29/19,0,0,0,PF,PF/C,PF,NULL,NULL,NULL,NULL,13,18,NULL,14300,PF,0,,1,
651886,PlayerGame,23,20000710,1,2019,Julius Randle,NO,PF,21:57.5,13239,20,DEN,NULL,1/30/19,00:00.0,HOME,1,0,0,NULL,NULL,0,8600,7800,37,7800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,Out,Ankle,Randle has sat out the previous three games due to a right ankle sprain and will not draw back into the lineup against the Nuggets on Wednesday.,1/30/19,0,0,0,PF,PF/C,PF,NULL,NULL,NULL,NULL,6,18,NULL,14400,PF,0,,1,
653455,PlayerGame,23,20000710,1,2019,Julius Randle,NO,PF,51:55.9,13262,24,SA,NULL,2/2/19,30:00.0,AWAY,1,0,0,NULL,NULL,0,8400,7800,37,7800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,Out,Ankle,Randle has sat out the previous four games due to a right ankle sprain and will not draw back into the lineup against the Spurs on Saturday.,2/1/19,0,0,0,PF,PF/C,PF,NULL,NULL,NULL,NULL,16,4,NULL,14400,PF,0,,1,
654368,PlayerGame,23,20000710,1,2019,Julius Randle,NO,PF,36:37.3,13273,13,IND,NULL,2/4/19,00:00.0,HOME,1,0,0,NULL,NULL,0,8400,7800,37,7800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,Out,Ankle,Randle has sat out the previous five games due to a right ankle sprain and will not draw back into the lineup Monday against the Pacers.,2/4/19,0,0,0,PF,PF/C,PF,NULL,NULL,NULL,NULL,3,23,NULL,14300,PF,0,,1,
655296,PlayerGame,23,20000710,1,2019,Julius Randle,NO,PF,15:19.9,13285,11,CHI,NULL,2/6/19,00:00.0,AWAY,1,1,0,NULL,NULL,41.9,8500,7700,37,7700,30,32,10,18,4,6,7,9,3,4,3,0,0,2,2,12,0,0,0,38.6,11.5,15.33,13.41,16.1,0,0,8.34,34.49,NULL,NULL,NULL,Probable,Ankle,Randle has been sidelined with a sprained right ankle but is likely to return to action against the Bulls on Wednesday.,2/6/19,41.9,45.25,41.9,PF,PF/C,PF,NULL,NULL,NULL,NULL,21,26,NULL,14400,PF,45.25,,1,
656105,PlayerGame,23,20000710,1,2019,Julius Randle,NO,PF,15:14.2,13303,16,MIN,NULL,2/8/19,30:00.0,HOME,1,1,0,NULL,NULL,28.1,8300,8000,34,8000,24,0,4,11,0,3,4,4,1,7,1,3,1,3,4,-15,0,0,0,16.83,4.25,29.78,17.02,5.71,5.74,2.85,19.03,27.57,NULL,NULL,NULL,NULL,NULL,NULL,NULL,32.1,30,32.1,PF,PF/C,PF,NULL,NULL,NULL,NULL,18,14,NULL,14700,PF,30,,1,
656359,PlayerGame,23,20000710,1,2019,Julius Randle,NO,PF,15:15.2,13311,21,MEM,NULL,2/9/19,00:00.0,AWAY,1,1,0,NULL,NULL,31.2,8400,8100,34,8100,30,47,7,13,0,3,7,11,3,3,2,1,1,4,4,-18,0,0,0,21.23,8.99,10.39,9.64,13.5,1.66,2.64,18.31,30.16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,33.2,33.5,33.2,PF,PF/C,PF,NULL,NULL,NULL,NULL,1,1,NULL,14900,PF,33.5,,1,
657090,PlayerGame,23,20000710,1,2019,Julius Randle,NO,PF,15:18.4,13329,5,ORL,NULL,2/12/19,00:00.0,HOME,1,1,0,NULL,NULL,26.8,8100,7400,33,7400,21,44,6,11,3,5,0,0,0,4,4,0,2,3,2,-21,0,0,0,25.52,0,19.2,8.83,38.83,0,7.01,21.42,27.72,NULL,NULL,NULL,NULL,NULL,NULL,NULL,28.8,30,28.8,PF,PF/C,PF,NULL,NULL,NULL,NULL,7,2,NULL,13700,PF,30,,1,
658093,PlayerGame,23,20000710,1,2019,Julius Randle,NO,PF,15:12.6,13346,18,OKC,NULL,2/14/19,00:00.0,HOME,1,1,1,NULL,NULL,55.2,7300,7200,32,7200,38,54,11,21,2,3,9,12,4,7,6,1,1,4,3,19,0,1,0,33.71,11.21,15.7,13.71,20.32,1.18,1.99,13.21,32.05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,57.2,60.25,57.2,PF,PF/C,PF,NULL,NULL,NULL,NULL,16,10,NULL,13800,PF,60.25,,1,
662177,PlayerGame,23,20000710,1,2019,Julius Randle,NO,PF,15:10.2,13353,13,IND,NULL,2/22/19,00:00.0,AWAY,1,1,1,NULL,NULL,19.8,7800,7400,29,7400,25,22,5,11,3,5,2,3,0,4,2,1,0,5,4,-11,0,0,0,10.53,0,15.13,7.56,11.28,1.79,0,28.86,26.38,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20.8,24,20.8,PF,PF/C,C,NULL,NULL,NULL,NULL,1,21,NULL,13800,PF,24,,1,
662826,PlayerGame,23,20000710,1,2019,Julius Randle,NO,PF,15:12.1,13364,27,LAL,NULL,2/23/19,00:00.0,HOME,1,1,1,NULL,NULL,33.1,7900,7500,33,7500,38,3,9,17,2,7,4,6,1,2,5,1,0,4,2,2,0,0,0,19.87,3,6.63,4.73,16.32,1.16,0,16.92,24.84,NULL,NULL,NULL,NULL,NULL,NULL,NULL,34.1,36.25,34.1,PF,PF/C,C,NULL,NULL,NULL,NULL,24,12,NULL,13500,PF,36.25,,1,
663912,PlayerGame,23,20000710,1,2019,Julius Randle,NO,PF,15:11.9,13382,7,PHI,NULL,2/25/19,00:00.0,HOME,1,1,1,NULL,NULL,47.3,7800,7800,31,7800,34,13,6,18,0,1,7,9,6,8,1,3,2,0,4,1,0,1,0,26.06,14.76,20.4,17.53,3.94,3.79,4,0,24.15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,52.3,49.5,52.3,PF,PF/C,C,NULL,NULL,NULL,NULL,13,26,NULL,14100,PF,49.5,,1,
664929,PlayerGame,23,20000710,1,2019,Julius Randle,NO,PF,15:12.4,13401,27,LAL,NULL,2/27/19,30:00.0,AWAY,1,1,1,NULL,NULL,48.7,8100,7800,32,7800,39,47,11,22,2,7,11,12,1,5,3,1,1,2,4,-10,0,0,0,31.31,2.56,13.71,7.95,11.05,1.11,1.74,6.83,27.84,NULL,NULL,NULL,NULL,NULL,NULL,NULL,50.7,51,50.7,PF,PF/C,C,NULL,NULL,NULL,NULL,24,13,NULL,14000,PF,51,,1,
665804,PlayerGame,23,20000710,1,2019,Julius Randle,NO,PF,15:11.5,13412,29,PHO,NULL,3/1/19,00:00.0,AWAY,1,1,1,NULL,NULL,28.1,8800,8000,32,8000,27,51,8,14,1,3,5,7,1,2,3,0,0,2,2,7,0,0,0,26.15,4.65,6.62,5.8,14.27,0,0,10.48,27.44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,28.1,29.75,28.1,PF,PF/C,C,NULL,NULL,NULL,NULL,29,16,NULL,14400,PF,29.75,,1,
